Order ID,Ship Date,Ship Mode,OrderID_SK
CA-2014-163293,2014-09-11,First Class,601
CA-2016-160815,2016-09-06,First Class,602
CA-2017-122154,2017-04-11,First Class,603
US-2015-149692,2015-12-12,Standard Class,604
CA-2016-119445,2016-07-03,Standard Class,605
CA-2015-124268,2015-07-08,Standard Class,606
CA-2016-154711,2016-11-26,Standard Class,607
CA-2016-163384,2016-11-12,First Class,608
CA-2015-101707,2015-09-01,Standard Class,609
CA-2015-138898,2015-05-29,Standard Class,610
CA-2017-115427,2018-01-03,Standard Class,611
CA-2016-134425,2016-12-12,Second Class,612
CA-2015-121391,2015-10-07,First Class,613
CA-2016-137043,2016-12-25,Second Class,614
CA-2015-115847,2015-09-24,Second Class,615
US-2017-126179,2017-07-07,Standard Class,616
CA-2016-101966,2016-07-16,Second Class,617
CA-2016-141397,2016-06-21,First Class,618
CA-2016-141082,2016-12-13,Standard Class,619
US-2016-134488,2016-10-01,Standard Class,620
CA-2016-145919,2016-12-23,Standard Class,621
CA-2017-157651,2017-12-14,Standard Class,622
CA-2014-160773,2014-07-05,Standard Class,623
CA-2017-167703,2017-02-08,Standard Class,624
CA-2017-121804,2017-03-08,Standard Class,625
CA-2017-162635,2017-10-10,First Class,626
CA-2014-107153,2014-10-03,Standard Class,627
US-2014-117058,2014-05-30,First Class,628
CA-2015-120439,2015-06-18,Standard Class,629
CA-2016-128258,2016-04-01,First Class,630
CA-2017-106033,2017-10-18,Second Class,631
CA-2016-142762,2016-05-27,Standard Class,632
CA-2017-127705,2017-06-06,Standard Class,633
CA-2014-122567,2014-02-21,Standard Class,634
CA-2014-121664,2014-05-10,Standard Class,635
CA-2016-122133,2016-05-23,Standard Class,636
US-2017-123281,2017-04-07,Standard Class,637
CA-2017-100524,2017-04-02,Second Class,638
CA-2017-113481,2017-01-04,First Class,639
CA-2015-131758,2015-06-01,Standard Class,640
CA-2014-118339,2014-03-24,Standard Class,641
CA-2014-153976,2014-10-08,Second Class,642
CA-2016-162901,2016-03-31,First Class,643
CA-2017-162978,2017-05-09,Standard Class,644
US-2014-160444,2014-07-05,Same Day,645
CA-2016-145247,2016-05-07,First Class,646
CA-2017-160045,2017-04-27,First Class,647
US-2014-151925,2014-10-01,Second Class,648
CA-2017-125199,2017-10-25,Standard Class,649
US-2017-155425,2017-11-11,First Class,650
CA-2017-133249,2017-07-11,First Class,651
US-2015-103471,2015-12-28,Standard Class,652
CA-2017-136672,2017-03-12,Standard Class,653
US-2014-157021,2014-04-06,Second Class,654
CA-2015-120362,2015-09-19,Standard Class,655
CA-2014-126361,2014-08-09,Second Class,656
US-2016-100566,2016-09-09,Standard Class,657
US-2016-108504,2016-02-05,Same Day,658
CA-2017-124828,2017-07-04,First Class,659
US-2017-117247,2017-10-14,Standard Class,660
CA-2016-124485,2016-11-26,First Class,661
CA-2016-159212,2016-11-05,Standard Class,662
US-2016-161396,2016-04-25,Standard Class,663
US-2014-118486,2014-04-08,First Class,664
CA-2016-130407,2016-09-06,Standard Class,665
US-2016-122245,2016-09-30,Standard Class,666
CA-2017-105144,2017-11-11,Standard Class,667
CA-2016-136329,2016-07-13,Standard Class,668
CA-2014-146640,2014-07-05,Standard Class,669
CA-2017-115994,2017-01-31,Second Class,670
CA-2015-126697,2015-09-24,First Class,671
CA-2015-124800,2015-09-30,Standard Class,672
US-2015-164448,2015-11-04,Second Class,673
CA-2017-122700,2017-11-30,Standard Class,674
CA-2014-120768,2014-12-21,Second Class,675
US-2016-153129,2016-12-30,Standard Class,676
CA-2017-106852,2017-06-27,Standard Class,677
CA-2015-139731,2015-10-15,Same Day,678
CA-2017-122735,2017-04-15,Second Class,679
CA-2017-128160,2017-12-24,Second Class,680
CA-2017-117695,2017-08-08,First Class,681
CA-2015-166135,2015-10-06,Standard Class,682
CA-2016-133725,2016-05-28,Standard Class,683
CA-2017-102337,2017-06-16,First Class,684
US-2014-112564,2014-04-24,First Class,685
CA-2015-145821,2015-05-07,Standard Class,686
US-2015-160150,2015-07-20,First Class,687
CA-2016-133711,2016-11-29,First Class,688
CA-2017-148474,2017-06-19,Standard Class,689
CA-2015-111297,2015-08-21,Standard Class,690
CA-2016-123722,2016-10-01,Standard Class,691
CA-2014-155271,2014-05-04,Same Day,692
CA-2015-119907,2015-12-08,Standard Class,693
US-2016-128902,2016-03-15,Standard Class,694
CA-2016-152289,2016-08-28,First Class,695
US-2016-104794,2016-12-19,First Class,696
CA-2014-151708,2014-08-14,Standard Class,697
CA-2015-100769,2015-05-16,Same Day,698
CA-2017-139199,2017-12-13,Standard Class,699
US-2015-161466,2015-09-27,Second Class,700
CA-2017-164959,2017-07-15,Standard Class,701
US-2015-105676,2015-12-02,Same Day,702
CA-2016-113138,2016-11-25,Standard Class,703
US-2017-104955,2017-03-24,Standard Class,704
CA-2016-121958,2016-11-17,Standard Class,705
CA-2017-121468,2017-11-20,First Class,706
US-2016-108455,2016-12-08,Standard Class,707
CA-2017-101210,2017-08-28,Second Class,708
US-2016-108098,2016-10-18,Standard Class,709
CA-2014-119032,2014-12-03,Standard Class,710
CA-2015-140410,2015-11-07,Standard Class,711
CA-2014-136280,2014-12-06,Standard Class,712
CA-2017-151911,2017-05-05,Second Class,713
CA-2017-166436,2017-11-28,Standard Class,714
CA-2017-139661,2017-11-03,Standard Class,715
CA-2014-123925,2014-12-19,Second Class,716
CA-2017-152485,2017-09-08,Standard Class,717
CA-2016-141586,2016-10-20,First Class,718
CA-2017-130386,2017-11-18,Standard Class,719
CA-2016-100468,2016-12-01,Standard Class,720
CA-2015-153388,2015-08-07,Standard Class,721
CA-2017-154935,2017-12-29,Standard Class,722
CA-2016-134208,2016-09-23,Standard Class,723
CA-2017-108294,2017-12-10,Same Day,724
CA-2017-103611,2017-09-15,First Class,725
CA-2017-100384,2017-07-01,Standard Class,726
CA-2017-112809,2017-08-22,Standard Class,727
US-2017-160759,2017-12-17,Standard Class,728
CA-2017-148446,2017-12-14,Second Class,729
CA-2014-111059,2014-02-06,Second Class,730
CA-2017-116204,2017-02-14,Second Class,731
CA-2017-109946,2017-04-21,Standard Class,732
CA-2015-144806,2015-12-11,Standard Class,733
CA-2016-122392,2016-07-27,Standard Class,734
CA-2015-148432,2015-11-10,Second Class,735
CA-2015-103793,2015-03-31,Standard Class,736
CA-2017-159884,2017-09-05,Standard Class,737
CA-2016-139885,2016-12-08,Standard Class,738
CA-2017-124086,2017-02-14,Standard Class,739
CA-2016-112389,2016-11-02,Standard Class,740
CA-2017-121888,2017-09-17,Second Class,741
CA-2014-166884,2014-03-16,Second Class,742
CA-2014-107181,2014-02-08,Standard Class,743
CA-2014-150245,2015-01-04,Second Class,744
CA-2015-111395,2015-11-27,Standard Class,745
CA-2014-134278,2014-07-08,First Class,746
US-2017-124926,2017-11-18,Second Class,747
CA-2016-159345,2016-06-22,Standard Class,748
CA-2014-130274,2014-05-05,First Class,749
CA-2017-158386,2017-10-21,Standard Class,750
CA-2015-111507,2015-02-13,Standard Class,751
CA-2017-120761,2017-09-08,Standard Class,752
CA-2016-109176,2016-05-15,Standard Class,753
CA-2015-112116,2015-03-18,Second Class,754
CA-2016-126809,2016-04-13,Standard Class,755
CA-2014-105172,2014-04-09,Standard Class,756
CA-2017-107293,2017-09-06,First Class,757
US-2017-102890,2017-06-30,Same Day,758
CA-2015-158554,2015-11-09,Same Day,759
CA-2014-116239,2014-03-04,Same Day,760
CA-2015-132101,2015-03-25,Standard Class,761
CA-2015-129112,2015-11-30,First Class,762
US-2017-152002,2017-06-11,Same Day,763
CA-2017-165029,2017-11-30,Standard Class,764
US-2014-157385,2014-11-25,First Class,765
CA-2014-101602,2014-12-18,First Class,766
CA-2016-109057,2016-04-27,Standard Class,767
CA-2016-154403,2016-05-27,Standard Class,768
CA-2016-102456,2016-03-01,First Class,769
CA-2015-131338,2015-08-12,First Class,770
CA-2016-109911,2016-05-16,Standard Class,771
US-2016-132423,2016-04-19,Standard Class,772
CA-2015-122826,2015-06-25,Second Class,773
CA-2014-117317,2014-10-19,Same Day,774
CA-2015-118423,2015-03-27,First Class,775
CA-2017-149181,2017-05-12,Standard Class,776
CA-2017-132234,2017-10-18,First Class,777
CA-2017-158876,2017-11-21,Second Class,778
CA-2016-164672,2016-05-13,Second Class,779
US-2016-132857,2016-12-17,Standard Class,780
CA-2017-116645,2017-12-04,Standard Class,781
US-2016-115819,2016-04-24,Second Class,782
CA-2014-156349,2014-05-30,Standard Class,783
CA-2017-138380,2017-12-25,Standard Class,784
US-2016-113509,2016-03-19,Standard Class,785
CA-2015-130022,2015-08-16,Standard Class,786
US-2016-118780,2016-09-14,Second Class,787
CA-2017-108560,2017-07-15,Standard Class,788
CA-2015-157084,2015-12-24,Standard Class,789
CA-2015-164539,2015-11-22,Standard Class,790
CA-2015-143119,2015-09-30,Standard Class,791
CA-2017-101049,2017-06-25,Second Class,792
CA-2016-106530,2016-05-08,Same Day,793
CA-2014-168984,2014-12-02,Standard Class,794
CA-2016-157266,2016-06-01,Standard Class,795
US-2014-134712,2014-12-04,Standard Class,796
CA-2015-111829,2015-03-20,First Class,797
CA-2015-105221,2015-11-03,First Class,798
CA-2015-120341,2015-09-29,Second Class,799
CA-2014-135699,2014-08-29,Same Day,800
US-2017-132444,2017-11-21,First Class,801
CA-2014-127159,2014-05-15,First Class,802
CA-2017-161809,2017-01-26,Standard Class,803
CA-2017-127285,2017-11-06,Standard Class,804
CA-2017-144526,2017-05-06,Standard Class,805
CA-2016-128531,2016-11-26,Second Class,806
US-2015-157154,2015-01-15,Standard Class,807
CA-2017-159457,2017-10-26,Standard Class,808
CA-2016-107615,2016-03-25,First Class,809
CA-2017-111647,2017-07-07,Standard Class,810
CA-2015-150560,2015-12-12,First Class,811
CA-2015-143077,2015-09-21,Standard Class,812
CA-2016-122728,2016-05-24,Standard Class,813
CA-2014-122882,2014-09-13,Standard Class,814
US-2016-101497,2016-10-01,Second Class,815
CA-2016-147585,2016-11-12,Standard Class,816
CA-2017-149489,2017-04-27,First Class,817
CA-2017-143798,2017-12-12,First Class,818
CA-2014-142839,2014-08-20,Standard Class,819
CA-2017-129833,2017-12-15,Standard Class,820
US-2016-154361,2016-03-19,Standard Class,821
US-2016-158708,2016-06-29,Second Class,822
CA-2015-156335,2015-09-28,Second Class,823
CA-2015-148376,2015-12-31,Standard Class,824
CA-2014-135657,2014-06-07,Second Class,825
CA-2015-114069,2015-07-15,Second Class,826
CA-2014-139857,2014-02-06,Standard Class,827
CA-2016-106306,2016-03-08,Same Day,828
CA-2015-100545,2015-11-26,Standard Class,829
CA-2017-123491,2017-11-05,Standard Class,830
CA-2015-145401,2015-02-04,Standard Class,831
US-2017-124968,2017-09-13,Second Class,832
CA-2017-104003,2017-10-13,Standard Class,833
CA-2016-154788,2016-05-04,Standard Class,834
CA-2016-169943,2016-05-24,Standard Class,835
US-2015-123218,2015-12-25,Standard Class,836
CA-2015-127453,2015-12-20,First Class,837
US-2017-164056,2017-05-04,Second Class,838
CA-2016-106894,2016-02-07,Same Day,839
CA-2014-125136,2014-10-03,Standard Class,840
US-2016-131149,2016-07-14,Standard Class,841
CA-2017-101483,2017-08-01,Second Class,842
CA-2015-130204,2015-09-09,Standard Class,843
CA-2014-110527,2014-08-16,Standard Class,844
CA-2017-152807,2017-11-03,Standard Class,845
CA-2014-133270,2014-06-09,First Class,846
CA-2016-155670,2016-08-17,Second Class,847
US-2014-157406,2014-04-29,Standard Class,848
CA-2015-139094,2015-11-27,Standard Class,849
CA-2017-168837,2017-10-17,First Class,850
CA-2017-116715,2017-12-05,First Class,851
CA-2015-135622,2015-12-11,Second Class,852
US-2015-107349,2015-07-15,First Class,853
CA-2014-139017,2014-05-17,Standard Class,854
CA-2014-141817,2014-01-12,Standard Class,855
CA-2015-130785,2015-09-09,Standard Class,856
CA-2016-110254,2016-08-08,Standard Class,857
US-2014-158057,2014-03-26,Standard Class,858
CA-2017-146024,2017-03-08,Standard Class,859
CA-2016-129686,2016-11-29,Second Class,860
CA-2014-118976,2014-05-03,Standard Class,861
CA-2015-105347,2015-11-28,Standard Class,862
CA-2016-124667,2016-11-16,Standard Class,863
CA-2015-111094,2015-07-13,Standard Class,864
CA-2017-166317,2017-09-26,Standard Class,865
CA-2015-154326,2015-02-19,Standard Class,866
CA-2014-102008,2014-10-04,Standard Class,867
CA-2014-120474,2014-12-03,First Class,868
CA-2014-104773,2014-12-13,Standard Class,869
CA-2016-140774,2016-09-10,Standard Class,870
US-2017-139465,2017-08-30,First Class,871
CA-2016-100965,2016-07-11,Standard Class,872
CA-2016-121034,2016-08-10,Second Class,873
CA-2016-149461,2016-11-19,Standard Class,874
CA-2017-158379,2017-09-26,Second Class,875
US-2016-116729,2016-12-28,First Class,876
CA-2016-164938,2016-02-13,First Class,877
CA-2016-165484,2016-10-29,Standard Class,878
CA-2014-132612,2014-06-11,Second Class,879
US-2017-161193,2017-11-26,Standard Class,880
CA-2015-131597,2015-09-18,Standard Class,881
CA-2015-164833,2015-06-04,Same Day,882
CA-2015-125423,2015-12-15,Second Class,883
US-2014-130379,2014-05-29,Standard Class,884
CA-2016-168956,2016-02-20,Standard Class,885
CA-2016-167507,2016-12-28,Standard Class,886
CA-2016-109344,2016-02-11,Second Class,887
US-2015-140851,2015-07-15,Second Class,888
CA-2014-103373,2014-05-24,Standard Class,889
CA-2017-145884,2017-10-21,Same Day,890
CA-2015-131422,2015-11-09,Standard Class,891
CA-2017-162691,2017-08-07,Standard Class,892
CA-2014-141278,2014-06-24,First Class,893
CA-2017-122693,2017-02-21,Second Class,894
CA-2014-117345,2014-08-05,Standard Class,895
CA-2016-157763,2016-07-23,Standard Class,896
CA-2015-135391,2015-02-11,Second Class,897
US-2017-113852,2017-08-02,Standard Class,898
US-2017-158512,2017-01-17,Second Class,899
CA-2017-128370,2017-09-10,Same Day,900
CA-2015-160472,2015-07-25,Second Class,901
CA-2014-114643,2014-06-17,Standard Class,902
US-2017-158218,2017-05-15,Second Class,903
CA-2015-121608,2015-09-05,First Class,904
US-2017-121251,2017-03-27,First Class,905
CA-2014-151078,2014-11-12,Same Day,906
US-2016-100839,2016-10-17,Standard Class,907
US-2017-116659,2017-11-12,Same Day,908
CA-2017-118857,2017-04-18,First Class,909
CA-2015-127110,2015-07-01,Standard Class,910
CA-2016-148201,2016-08-29,Second Class,911
CA-2014-116932,2014-07-25,Standard Class,912
CA-2017-142888,2017-11-25,Standard Class,913
CA-2014-147914,2014-06-09,Standard Class,914
US-2016-112977,2016-03-16,Standard Class,915
CA-2017-112039,2017-03-29,Standard Class,916
CA-2017-118885,2018-01-02,Standard Class,917
US-2017-166611,2017-04-02,Standard Class,918
CA-2015-109512,2015-03-05,Same Day,919
CA-2016-118570,2016-11-17,Standard Class,920
CA-2017-154718,2017-01-23,Second Class,921
CA-2016-147578,2016-04-26,Second Class,922
CA-2014-140165,2014-05-15,First Class,923
CA-2014-142587,2014-10-22,First Class,924
CA-2014-157623,2014-03-18,Standard Class,925
CA-2017-145310,2017-12-24,Second Class,926
CA-2016-100083,2016-11-29,Standard Class,927
US-2017-108063,2017-12-05,First Class,928
CA-2015-109197,2016-01-04,Standard Class,929
CA-2017-141789,2017-10-06,First Class,930
CA-2014-169775,2014-09-02,Second Class,931
CA-2016-140543,2016-07-03,Second Class,932
CA-2016-151141,2016-08-23,First Class,933
CA-2017-167094,2017-10-22,First Class,934
CA-2017-154410,2017-10-24,First Class,935
US-2016-150567,2016-05-21,Standard Class,936
CA-2015-157959,2015-02-04,First Class,937
CA-2017-105886,2017-12-23,Standard Class,938
CA-2016-105963,2016-11-22,Standard Class,939
CA-2017-121503,2017-07-06,Second Class,940
CA-2014-103366,2014-01-17,First Class,941
CA-2017-124597,2017-05-05,Standard Class,942
CA-2015-105634,2015-11-14,Standard Class,943
CA-2015-123673,2015-11-01,Second Class,944
US-2017-111423,2017-08-19,First Class,945
CA-2015-125178,2015-10-09,Standard Class,946
CA-2016-156685,2016-07-10,Second Class,947
CA-2017-126865,2017-12-07,Second Class,948
CA-2017-102834,2017-03-13,Standard Class,949
US-2016-139710,2016-06-15,Standard Class,950
CA-2017-121538,2017-12-01,First Class,951
US-2017-101539,2017-03-18,Second Class,952
CA-2016-152121,2016-11-29,Second Class,953
CA-2017-161200,2017-08-10,Second Class,954
CA-2017-101245,2017-12-03,Standard Class,955
CA-2015-141768,2015-05-27,Second Class,956
CA-2016-112109,2016-07-12,Standard Class,957
CA-2017-144064,2017-09-01,First Class,958
CA-2016-108581,2016-06-26,Standard Class,959
CA-2017-157987,2017-09-06,Standard Class,960
CA-2017-110905,2017-09-15,Second Class,961
CA-2017-165841,2017-12-28,Standard Class,962
CA-2017-117485,2017-09-29,Standard Class,963
CA-2017-140242,2017-05-11,Standard Class,964
CA-2014-148950,2014-12-19,Standard Class,965
CA-2014-110408,2014-10-20,Second Class,966
CA-2015-109939,2015-05-12,Standard Class,967
CA-2016-112669,2016-04-14,Same Day,968
CA-2015-119592,2015-12-16,Second Class,969
CA-2014-122749,2014-12-09,Standard Class,970
CA-2014-164721,2014-11-27,Second Class,971
CA-2016-147417,2016-07-27,First Class,972
CA-2015-127509,2015-11-13,Standard Class,973
CA-2017-111374,2017-02-28,Standard Class,974
CA-2017-133648,2017-07-02,Standard Class,975
US-2017-147221,2017-12-04,Second Class,976
CA-2014-131905,2014-02-09,First Class,977
CA-2017-166128,2017-04-18,Standard Class,978
CA-2017-163510,2017-12-28,Second Class,979
US-2017-143028,2017-04-18,Standard Class,980
CA-2014-111150,2015-01-04,Standard Class,981
CA-2017-165386,2017-08-04,First Class,982
CA-2014-116407,2014-11-21,Standard Class,983
CA-2015-155761,2015-12-11,Same Day,984
CA-2016-145905,2016-09-23,Standard Class,985
CA-2015-113110,2015-03-23,Standard Class,986
CA-2016-168354,2016-09-21,First Class,987
US-2017-111241,2017-08-22,Second Class,988
CA-2015-114237,2015-03-15,First Class,989
CA-2016-113516,2016-09-10,Second Class,990
CA-2015-117961,2015-11-30,Standard Class,991
CA-2016-128923,2016-12-13,Standard Class,992
CA-2017-162481,2017-09-29,Standard Class,993
CA-2015-119214,2015-01-27,Standard Class,994
CA-2015-122287,2015-06-23,Standard Class,995
CA-2015-104493,2015-10-08,Standard Class,996
US-2017-158946,2017-11-23,Standard Class,997
CA-2014-129168,2014-08-23,Standard Class,998
CA-2016-131835,2016-07-21,Standard Class,999
CA-2015-142237,2015-07-13,First Class,1000
CA-2016-136434,2016-12-07,Standard Class,1001
CA-2017-120376,2017-12-25,First Class,1002
CA-2014-106439,2014-11-04,Standard Class,1003
CA-2015-133452,2015-04-19,Standard Class,1004
CA-2016-146521,2016-07-23,Second Class,1005
US-2017-110996,2017-11-25,Standard Class,1006
CA-2016-129693,2016-12-02,Standard Class,1007
CA-2017-122504,2017-11-12,Second Class,1008
CA-2014-131051,2014-12-05,Standard Class,1009
CA-2017-140676,2017-09-15,First Class,1010
CA-2015-120103,2015-12-29,Standard Class,1011
CA-2017-104647,2017-03-01,Standard Class,1012
CA-2014-110352,2014-11-29,Standard Class,1013
CA-2016-140501,2016-06-28,Standard Class,1014
CA-2015-139290,2015-10-30,Standard Class,1015
CA-2017-166142,2017-07-19,Standard Class,1016
CA-2014-145926,2014-11-21,Standard Class,1017
CA-2015-149678,2015-04-15,Second Class,1018
US-2015-164357,2015-11-29,Standard Class,1019
US-2016-146570,2016-05-20,Standard Class,1020
CA-2017-124401,2017-09-12,Standard Class,1021
US-2014-140116,2014-03-17,Standard Class,1022
CA-2014-123295,2014-07-18,Same Day,1023
CA-2017-167101,2017-03-28,Second Class,1024
US-2014-167633,2014-10-05,Standard Class,1025
US-2014-152723,2014-09-26,Same Day,1026
CA-2015-164882,2015-10-31,Same Day,1027
CA-2015-159786,2015-10-17,Second Class,1028
CA-2016-130267,2016-09-23,Standard Class,1029
