Product ID,Category,Sub-Category,Product Name,ProductID_SK
OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,1262
OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,1263
OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,1264
OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,1265
FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,1266
OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,1267
OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,1268
FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",1269
OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",1270
TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,1271
OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,1272
FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",1273
OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,1274
OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,1275
FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",1276
OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,1277
OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,1278
TEC-PH-10001051,Technology,Phones,HTC One,1279
OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,1280
OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,1281
FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,1282
OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1283
OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,1284
OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,1285
TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,1286
OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",1287
TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,1288
OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,1289
OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,1290
OFF-PA-10002787,Office Supplies,Paper,Xerox 227,1291
OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,1292
FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,1293
TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,1294
FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,1295
OFF-AP-10002222,Office Supplies,Appliances,Staple holder,1296
OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,1297
OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,1298
OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",1299
FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1300
TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,1301
TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,1302
TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,1303
OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,1304
FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,1305
OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",1306
OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,1307
OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,1308
FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,1309
OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,1310
OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1311
OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,1312
TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,1313
TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,1314
OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,1315
OFF-PA-10000919,Office Supplies,Paper,Xerox 1918,1316
OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,1317
OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",1318
FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",1319
FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",1320
OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",1321
OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,1322
OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,1323
OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,1324
OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,1325
OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,1326
TEC-PH-10000141,Technology,Phones,Clearsounds A400,1327
TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,1328
OFF-FA-10001229,Office Supplies,Fasteners,Staples,1329
OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,1330
OFF-PA-10004255,Office Supplies,Paper,Xerox 219,1331
OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,1332
TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),1333
FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,1334
TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1335
TEC-MA-10000112,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,1336
TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,1337
FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,1338
OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1339
OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,1340
FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",1341
OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1342
FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,1343
OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,1344
OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,1345
OFF-LA-10000081,Office Supplies,Labels,Avery 496,1346
OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",1347
OFF-PA-10004983,Office Supplies,Paper,Xerox 23,1348
FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,1349
FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,1350
TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,1351
OFF-LA-10004545,Office Supplies,Labels,Avery 50,1352
OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,1353
TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,1354
OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",1355
OFF-AR-10001473,Office Supplies,Art,Newell 313,1356
TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,1357
OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,1358
OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",1359
OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,1360
OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,1361
TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,1362
OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1363
OFF-LA-10004559,Office Supplies,Labels,Avery 49,1364
OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1365
TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,1366
OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,1367
TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,1368
FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",1369
FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",1370
TEC-PH-10000369,Technology,Phones,HTC One Mini,1371
TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,1372
FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,1373
FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,1374
TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,1375
OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,1376
OFF-AP-10002734,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,1377
FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",1378
TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,1379
FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,1380
FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",1381
FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",1382
FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,1383
OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),1384
TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,1385
OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,1386
TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,1387
OFF-LA-10003663,Office Supplies,Labels,Avery 498,1388
TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,1389
TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,1390
OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,1391
FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,1392
FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,1393
OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",1394
OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,1395
OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",1396
OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,1397
OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,1398
FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1399
OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",1400
TEC-PH-10002834,Technology,Phones,Google Nexus 5,1401
FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,1402
OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,1403
OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",1404
TEC-MA-10002981,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,1405
TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",1406
OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,1407
OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",1408
OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",1409
TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,1410
TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,1411
TEC-MA-10002412,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,1412
OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,1413
OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,1414
OFF-PA-10001246,Office Supplies,Paper,Xerox 215,1415
OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,1416
FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",1417
TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,1418
TEC-PH-10002075,Technology,Phones,AT&T EL51110 DECT,1419
TEC-PH-10003691,Technology,Phones,BlackBerry Q10,1420
OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,1421
TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,1422
TEC-AC-10004127,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,1423
FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",1424
OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,1425
TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,1426
OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,1427
OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,1428
OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,1429
OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,1430
TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1431
TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,1432
OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,1433
OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,1434
OFF-PA-10004782,Office Supplies,Paper,Xerox 228,1435
FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",1436
OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,1437
OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,1438
OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,1439
OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",1440
OFF-PA-10000520,Office Supplies,Paper,Xerox 201,1441
FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",1442
FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",1443
TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,1444
OFF-SU-10000946,Office Supplies,Supplies,Staple remover,1445
FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,1446
OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",1447
OFF-PA-10003739,Office Supplies,Paper,Xerox 1969,1448
FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",1449
OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1450
OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,1451
OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,1452
OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,1453
OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",1454
FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",1455
FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,1456
FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",1457
FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",1458
OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",1459
FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,1460
FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",1461
TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1462
FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",1463
OFF-PA-10000213,Office Supplies,Paper,Xerox 198,1464
FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",1465
OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,1466
FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,1467
FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,1468
TEC-MA-10004521,Technology,Machines,Epson Perfection V600 Photo Scanner,1469
OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,1470
OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,1471
OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,1472
OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",1473
OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",1474
FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,1475
OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,1476
FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,1477
OFF-AR-10001216,Office Supplies,Art,Newell 339,1478
FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,1479
FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,1480
TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,1481
TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",1482
TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,1483
OFF-PA-10001534,Office Supplies,Paper,Xerox 230,1484
FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,1485
TEC-PH-10000526,Technology,Phones,Vtech CS6719,1486
OFF-PA-10001977,Office Supplies,Paper,Xerox 194,1487
FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",1488
OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",1489
OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,1490
OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,1491
TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,1492
FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",1493
OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,1494
FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,1495
TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,1496
FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1497
TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,1498
OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1499
OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,1500
OFF-AR-10001615,Office Supplies,Art,Newell 34,1501
TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,1502
OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,1503
OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,1504
OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,1505
OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,1506
OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",1507
TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",1508
OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,1509
TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,1510
OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,1511
OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,1512
OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,1513
TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,1514
TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,1515
OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,1516
OFF-PA-10004609,Office Supplies,Paper,Xerox 221,1517
TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,1518
OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,1519
TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,1520
TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1521
TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,1522
OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,1523
TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,1524
FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",1525
FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,1526
OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",1527
OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,1528
FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1529
FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",1530
FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",1531
FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",1532
OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,1533
FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,1534
FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",1535
FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,1536
OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",1537
FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",1538
TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,1539
OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",1540
OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",1541
OFF-PA-10003363,Office Supplies,Paper,Xerox 204,1542
TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,1543
TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1544
FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",1545
FUR-BO-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",1546
TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,1547
OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,1548
TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,1549
OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,1550
OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,1551
TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,1552
OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",1553
OFF-PA-10000552,Office Supplies,Paper,Xerox 200,1554
OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,1555
OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,1556
TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,1557
TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,1558
OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,1559
OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,1560
OFF-AR-10004269,Office Supplies,Art,Newell 31,1561
OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",1562
OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,1563
TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",1564
TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,1565
FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,1566
OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",1567
OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,1568
OFF-LA-10004409,Office Supplies,Labels,Avery 492,1569
OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,1570
OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",1571
OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,1572
